ClaimID,PolicyID,CoverageType,Peril,ClaimDate,ClaimAmount,ApprovedAmount,FraudScore,ClaimStatus,ForcedEntryFlag,ProofOfOwnershipFlag,CoverageType_Policy,DriverType,DriverAge,LicenseValid,UsageType,PremiumAmount,FraudRiskScore,IncidentDriverAge,IncidentDriverLicenseYears,IncidentDriverListedFlag,DriverEligibilityFlag,AdditionalExcessFlag,AdditionalExcessAmount,DriverEligibilityReason,PayoutRatio
1757,144,All Risk,Accidental Loss,2/2/2025,139639,139639,11,Approved,Y,Y,All Risk,,,,,1107.48,84,,,,,,,,1
1758,1751,All Risk,Travel Risk,8/4/2025,129096,129096,59,Approved,Y,Y,Building,,,,,1283.46,9,,,,,,,,1
1759,1623,All Risk,Theft,11/27/2024,84969,79612,76,Pending,Y,Y,Building,,,,,2429.11,30,,,,,,,,0.937
1760,130,Contents,Water Damage,8/20/2025,146206,146206,17,Approved,N,Y,Building,,,,,1747.17,53,,,,,,,,1
1761,1926,Contents,Burglary,12/20/2025,28786,28786,50,Approved,Y,Y,All Risk,,,,,2459.11,42,,,,,,,,1
1762,636,Motor,Weather,2/20/2023,132863,132863,22,Approved,N,N,Contents,,,,,1152.65,30,28,4,Y,Y,N,0,Driver meets policy requirements,1
1763,821,Building,Fire,5/6/2023,8353,8353,39,Approved,Y,N,Contents,,,,,2056.08,76,,,,,,,,1
1764,1513,Motor,Accidental Damage,10/12/2025,138921,107237,75,Repudiated,N,Y,Building,,,,,2308.45,14,38,11,Y,Y,N,0,Driver meets policy requirements,0.7719
1765,1909,Contents,Malicious Damage,10/28/2023,116788,116788,20,Approved,Y,N,Contents,,,,,943.59,5,,,,,,,,1
1766,1232,Motor,Glass Damage,2/8/2023,37289,27226,81,Repudiated,Y,Y,Contents,,,,,2441.23,82,22,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.7301
1767,401,All Risk,Travel Risk,6/6/2024,52137,23022,93,Repudiated,Y,Y,Building,,,,,254.57,52,,,,,,,,0.4416
1768,260,Motor,Glass Damage,4/26/2024,15150,6083,89,Repudiated,Y,N,Contents,,,,,2311.82,82,72,40,Y,Y,N,0,Driver meets policy requirements,0.4015
1769,1204,Motor,Weather,12/1/2023,76076,76076,22,Approved,Y,Y,Building,,,,,2371.56,77,59,1,Y,Y,N,0,Driver meets policy requirements,1
1770,1055,All Risk,Travel Risk,2/4/2024,58116,28731,69,Repudiated,N,N,Motor,Named Driver,70,N,Private,451.21,53,,,,,,,,0.4944
1771,1510,Motor,Theft & Hijacking,4/24/2025,28696,11683,90,Repudiated,N,Y,All Risk,,,,,657.81,90,41,20,Y,Y,N,0,Driver meets policy requirements,0.4071
1772,1454,Building,Flood,12/16/2025,77981,28862,92,Repudiated,Y,Y,Contents,,,,,691.65,32,,,,,,,,0.3701
1773,601,Contents,Water Damage,1/17/2023,90416,82405,72,Repudiated,Y,N,Contents,,,,,777.21,67,,,,,,,,0.9114
1774,1184,All Risk,Fire,3/25/2023,80079,80079,44,Approved,Y,Y,Contents,,,,,1305.54,81,,,,,,,,1
1775,645,All Risk,Accidental Loss,12/22/2023,51037,51037,52,Approved,Y,Y,All Risk,,,,,1847.56,63,,,,,,,,1
1776,603,All Risk,Travel Risk,11/5/2023,35688,35688,10,Approved,N,N,Contents,,,,,877.54,80,,,,,,,,1
1777,560,All Risk,Fire,12/12/2024,47719,47719,22,Approved,Y,N,All Risk,,,,,1597.61,58,,,,,,,,1
1778,245,Motor,Fire & Explosion,3/28/2024,54780,54780,23,Approved,Y,Y,All Risk,,,,,1886.3,95,48,19,Y,Y,N,0,Driver meets policy requirements,1
1779,17,All Risk,Accidental Loss,3/28/2024,75197,75197,25,Approved,N,N,All Risk,,,,,2309.55,11,,,,,,,,1
1780,590,Contents,Fire,5/14/2024,93024,93024,47,Approved,Y,N,Contents,,,,,1035.24,16,,,,,,,,1
1781,1306,Motor,Theft & Hijacking,4/29/2023,39407,0,75,Repudiated,N,N,Motor,Open Driver,48,N,Business,1963.02,76,41,11,Y,N,N,0,Invalid driver licence,0
1782,475,Building,Flood,10/12/2023,89061,89061,39,Approved,Y,Y,Contents,,,,,1050.19,21,,,,,,,,1
1783,1591,Motor,Weather,12/2/2024,24528,17450,84,Repudiated,N,Y,All Risk,,,,,1931.27,79,47,17,Y,Y,N,0,Driver meets policy requirements,0.7114
1784,445,All Risk,Travel Risk,12/19/2023,120043,29776,64,Repudiated,Y,N,Motor,Named Driver,58,Y,Private,877.68,27,,,,,,,,0.248
1785,1905,Building,Flood,1/26/2023,14037,14037,50,Approved,Y,Y,Motor,Named Driver,74,N,Private,1922.9,74,,,,,,,,1
1786,1237,All Risk,Fire,2/26/2024,33268,32571,89,Repudiated,N,Y,Building,,,,,1671.35,39,,,,,,,,0.979
1787,1075,Building,Storm,4/29/2024,52892,17148,68,Repudiated,N,Y,Building,,,,,2405.59,56,,,,,,,,0.3242
1788,113,Contents,Water Damage,3/27/2025,3540,3540,11,Approved,Y,N,Motor,Named Driver,41,N,Private,671.08,73,,,,,,,,1
1789,1484,All Risk,Fire,8/28/2024,56899,753,71,Pending,N,Y,Contents,,,,,1136.48,94,,,,,,,,0.0132
1790,1222,Contents,Accidental Damage,9/27/2024,12744,12744,12,Approved,Y,Y,Contents,,,,,2010.62,20,,,,,,,,1
1791,943,Building,Malicious Damage,6/7/2024,123489,40667,86,Repudiated,N,Y,All Risk,,,,,2197.11,8,,,,,,,,0.3293
1792,1949,Contents,Burglary,10/23/2024,50672,50672,14,Approved,Y,Y,Motor,Named Driver,37,Y,Business,1770.92,95,,,,,,,,1
1793,1427,Building,Water Damage,4/3/2023,129663,129663,40,Approved,Y,N,Motor,Named Driver,25,Y,Private,2128.22,77,,,,,,,,1
1794,121,Contents,Burglary,4/23/2025,66866,14837,69,Pending,Y,Y,All Risk,,,,,1531.36,17,,,,,,,,0.2219
1795,1353,Motor,Glass Damage,9/15/2024,105850,105850,32,Approved,Y,Y,All Risk,,,,,1229.96,38,49,9,Y,Y,N,0,Driver meets policy requirements,1
1796,1664,Contents,Burglary,3/7/2025,136384,125466,78,Pending,Y,N,Motor,Named Driver,52,Y,Business,2113.72,42,,,,,,,,0.9199
1797,938,Motor,Theft & Hijacking,5/10/2024,60015,0,78,Repudiated,N,Y,Motor,Open Driver,26,N,Private,553.65,72,20,0,Y,N,Y,2500,Invalid driver licence,0
1798,1722,Contents,Water Damage,7/30/2025,78094,78094,50,Approved,N,Y,Building,,,,,1028.86,75,,,,,,,,1
1799,1298,Motor,Weather,10/4/2023,11600,11600,49,Approved,N,N,Building,,,,,2201.1,48,42,0,Y,Y,N,0,Driver meets policy requirements,1
1800,1145,Contents,Fire,5/11/2024,68543,68543,39,Approved,N,N,Contents,,,,,1366.42,61,,,,,,,,1
1801,23,Building,Water Damage,11/5/2025,56957,56957,39,Approved,Y,Y,Contents,,,,,2175.82,49,,,,,,,,1
1802,619,All Risk,Fire,7/2/2025,77873,77873,40,Approved,Y,N,All Risk,,,,,1572.49,8,,,,,,,,1
1803,300,Contents,Fire,4/21/2024,118588,114686,82,Repudiated,N,N,Building,,,,,1605.54,60,,,,,,,,0.9671
1804,878,All Risk,Travel Risk,11/23/2024,38282,11746,63,Repudiated,Y,N,Contents,,,,,2273.03,64,,,,,,,,0.3068
1805,1919,All Risk,Accidental Loss,3/14/2023,132919,132919,36,Approved,N,N,Contents,,,,,2441,70,,,,,,,,1
1806,79,Building,Flood,12/1/2025,131176,131176,12,Approved,Y,N,Building,,,,,725.22,18,,,,,,,,1
1807,1020,Building,Storm,8/4/2023,24261,24261,22,Approved,N,N,Contents,,,,,1509.42,30,,,,,,,,1
1808,651,Motor,Glass Damage,1/1/2023,137368,137368,10,Approved,Y,Y,Contents,,,,,1537.17,53,32,11,Y,Y,N,0,Driver meets policy requirements,1
1809,379,Motor,Fire & Explosion,9/9/2025,129798,129798,24,Approved,Y,N,Building,,,,,1598.16,7,34,1,Y,Y,N,0,Driver meets policy requirements,1
1810,1415,Building,Flood,1/9/2024,13612,11850,63,Pending,N,Y,All Risk,,,,,836.73,80,,,,,,,,0.8706
1811,505,Building,Water Damage,3/19/2024,100683,100683,17,Approved,Y,N,Contents,,,,,496.74,94,,,,,,,,1
1812,723,All Risk,Accidental Loss,2/3/2025,33703,33703,11,Approved,N,Y,Contents,,,,,1363.28,27,,,,,,,,1
1813,288,Contents,Accidental Damage,2/15/2024,92746,84817,73,Pending,N,N,Contents,,,,,1244.68,54,,,,,,,,0.9145
1814,1347,All Risk,Theft,3/14/2025,100504,100504,24,Approved,N,Y,Motor,Open Driver,49,Y,Business,1105.92,89,,,,,,,,1
1815,221,Building,Malicious Damage,3/19/2025,40562,40562,56,Approved,Y,N,All Risk,,,,,507.27,72,,,,,,,,1
1816,869,Building,Malicious Damage,5/25/2023,71446,71446,22,Approved,N,Y,Contents,,,,,1620.42,17,,,,,,,,1
1817,1607,All Risk,Accidental Loss,10/4/2025,51058,1013,84,Repudiated,Y,N,All Risk,,,,,353.04,42,,,,,,,,0.0198
1818,1387,Building,Storm,2/22/2025,27147,27147,38,Approved,Y,N,Building,,,,,726.72,74,,,,,,,,1
1819,1941,Motor,Glass Damage,5/25/2024,4685,4685,11,Approved,Y,Y,Contents,,,,,1547.16,63,73,2,Y,Y,N,0,Driver meets policy requirements,1
1820,1021,All Risk,Theft,9/22/2023,113215,106846,65,Pending,Y,N,Motor,Open Driver,39,Y,Business,1168.11,66,,,,,,,,0.9437
1821,174,Building,Storm,9/27/2025,42583,38365,85,Repudiated,N,Y,Motor,Named Driver,67,N,Private,1469.5,32,,,,,,,,0.9009
1822,136,Contents,Fire,5/22/2025,27793,12122,82,Repudiated,N,N,All Risk,,,,,281.15,12,,,,,,,,0.4362
1823,900,Contents,Water Damage,10/21/2025,36116,29092,93,Repudiated,Y,N,Building,,,,,1305.83,87,,,,,,,,0.8055
1824,582,All Risk,Travel Risk,10/18/2024,3285,1360,94,Repudiated,Y,N,Motor,Named Driver,47,Y,Business,732.6,21,,,,,,,,0.414
1825,1256,All Risk,Fire,9/13/2024,120499,36675,92,Repudiated,N,Y,All Risk,,,,,1109.18,15,,,,,,,,0.3044
1826,116,Motor,Weather,1/4/2024,112111,109611,48,Approved with Additional Excess,Y,N,Contents,,,,,482.66,41,18,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9777
1827,1919,Contents,Accidental Damage,9/7/2023,84290,84290,21,Approved,N,N,Contents,,,,,2441,70,,,,,,,,1
1828,1567,All Risk,Theft,5/21/2025,13703,7826,88,Repudiated,Y,N,Contents,,,,,798.59,80,,,,,,,,0.5711
1829,1493,Building,Fire,9/14/2025,75778,75778,18,Approved,N,N,Building,,,,,531.44,31,,,,,,,,1
1830,541,Building,Malicious Damage,6/8/2025,7518,865,95,Repudiated,Y,Y,All Risk,,,,,605.55,91,,,,,,,,0.1151
1831,1188,All Risk,Fire,10/2/2023,124197,95299,90,Repudiated,Y,N,Contents,,,,,1282.9,75,,,,,,,,0.7673
1832,1117,Contents,Fire,1/10/2024,53548,53548,43,Approved,Y,N,Building,,,,,1756.78,58,,,,,,,,1
1833,1835,All Risk,Accidental Loss,11/20/2023,95592,95592,57,Approved,Y,N,Contents,,,,,2246.74,42,,,,,,,,1
1834,576,All Risk,Travel Risk,6/26/2024,45046,45046,12,Approved,Y,N,Building,,,,,2492.08,18,,,,,,,,1
1835,1592,Building,Fire,1/21/2024,115344,115344,54,Approved,Y,Y,Building,,,,,467.6,15,,,,,,,,1
1836,821,Motor,Weather,9/2/2023,73932,21775,64,Repudiated,Y,Y,Contents,,,,,2056.08,76,28,1,Y,Y,N,0,Driver meets policy requirements,0.2945
1837,1863,Contents,Water Damage,9/1/2024,73625,73625,46,Approved,N,Y,Motor,Named Driver,40,N,Private,736.09,22,,,,,,,,1
1838,1264,Contents,Water Damage,9/5/2025,65450,65450,55,Approved,Y,N,Building,,,,,1545.18,66,,,,,,,,1
1839,1356,Building,Storm,9/21/2025,35483,35483,20,Approved,N,Y,All Risk,,,,,285.38,92,,,,,,,,1
1840,119,Contents,Malicious Damage,7/16/2024,84959,84959,52,Approved,N,N,All Risk,,,,,1391.15,74,,,,,,,,1
1841,222,Motor,Weather,4/29/2024,2128,2128,47,Approved,N,Y,All Risk,,,,,803.39,77,41,10,Y,Y,N,0,Driver meets policy requirements,1
1842,1322,All Risk,Fire,2/4/2024,22043,897,93,Repudiated,Y,N,Motor,Open Driver,27,N,Business,442.99,77,,,,,,,,0.0407
1843,1607,Contents,Fire,4/14/2024,134721,81331,86,Repudiated,Y,N,All Risk,,,,,353.04,42,,,,,,,,0.6037
1844,936,All Risk,Fire,7/8/2024,43447,14909,84,Repudiated,Y,Y,All Risk,,,,,1652.56,16,,,,,,,,0.3432
1845,205,All Risk,Fire,5/21/2023,92463,59449,75,Pending,N,N,Contents,,,,,1277.93,51,,,,,,,,0.6429
1846,1800,Contents,Accidental Damage,10/7/2023,30622,18907,93,Repudiated,Y,N,Building,,,,,1927.34,25,,,,,,,,0.6174
1847,360,Motor,Weather,1/1/2023,29614,0,73,Repudiated,Y,N,Motor,Named Driver,31,N,Private,573.92,41,35,1,Y,N,N,0,Invalid driver licence,0
1848,1542,Contents,Water Damage,3/25/2025,49210,49210,13,Approved,N,N,All Risk,,,,,607.98,8,,,,,,,,1
1849,935,All Risk,Fire,12/20/2025,5469,5469,59,Approved,Y,N,Building,,,,,1106.88,64,,,,,,,,1
1850,1600,Contents,Fire,9/5/2023,44118,44118,16,Approved,Y,N,Building,,,,,1795.86,6,,,,,,,,1
1851,620,All Risk,Theft,11/7/2024,139675,139675,31,Approved,N,Y,Building,,,,,1891.88,57,,,,,,,,1
1852,1126,Motor,Theft & Hijacking,6/12/2024,26588,26588,36,Approved,N,Y,Motor,Named Driver,67,Y,Private,400.05,81,72,27,Y,Y,N,0,Driver meets policy requirements,1
1853,679,Contents,Water Damage,9/1/2025,36432,34272,62,Repudiated,N,Y,All Risk,,,,,2243.07,50,,,,,,,,0.9407
1854,1017,Motor,Theft & Hijacking,9/25/2025,48886,48886,35,Approved,N,Y,Contents,,,,,1324.49,26,61,20,Y,Y,N,0,Driver meets policy requirements,1
1855,1713,Motor,Fire & Explosion,4/10/2025,139992,40969,82,Repudiated,Y,Y,Contents,,,,,755.77,63,72,41,Y,Y,N,0,Driver meets policy requirements,0.2927
1856,651,Motor,Weather,6/21/2025,51674,51356,79,Pending,N,N,Contents,,,,,1537.17,53,74,3,Y,Y,N,0,Driver meets policy requirements,0.9938
1857,1853,Contents,Burglary,11/30/2024,16197,16197,14,Approved,Y,Y,Motor,Open Driver,38,N,Business,1737.69,47,,,,,,,,1
1858,1297,Motor,Glass Damage,10/6/2024,70177,20446,82,Repudiated,Y,N,All Risk,,,,,2134.43,6,53,30,Y,Y,N,0,Driver meets policy requirements,0.2913
1859,1659,Contents,Burglary,10/19/2024,24555,14013,90,Repudiated,Y,N,Motor,Open Driver,58,N,Business,2209.72,27,,,,,,,,0.5707
1860,1998,All Risk,Theft,2/18/2024,23141,12651,80,Repudiated,N,N,Building,,,,,1977.9,33,,,,,,,,0.5467
1861,838,All Risk,Accidental Loss,9/18/2025,63724,6957,86,Repudiated,N,Y,Contents,,,,,2436.42,70,,,,,,,,0.1092
1862,28,Building,Storm,7/4/2025,65816,65816,33,Approved,N,N,Motor,Named Driver,53,Y,Private,677.77,38,,,,,,,,1
1863,1073,Contents,Accidental Damage,9/20/2024,126249,126249,47,Approved,Y,N,All Risk,,,,,1302.12,39,,,,,,,,1
1864,1696,Motor,Fire & Explosion,10/9/2025,75537,75537,37,Approved,N,Y,Building,,,,,1260.44,30,29,1,Y,Y,N,0,Driver meets policy requirements,1
1865,1523,All Risk,Travel Risk,10/21/2023,127017,127017,41,Approved,N,Y,Contents,,,,,1655.91,58,,,,,,,,1
1866,69,Building,Water Damage,12/24/2024,9550,226,63,Pending,Y,Y,Contents,,,,,1986.85,85,,,,,,,,0.0237
1867,1460,Motor,Theft & Hijacking,2/15/2025,85164,85164,49,Approved,N,Y,Building,,,,,2252.66,89,48,8,Y,Y,N,0,Driver meets policy requirements,1
1868,1766,Contents,Burglary,9/30/2025,132262,132262,50,Approved,Y,N,Motor,Named Driver,64,N,Private,500.87,56,,,,,,,,1
1869,1519,All Risk,Accidental Loss,2/12/2025,52947,52947,25,Approved,N,N,Motor,Named Driver,64,Y,Private,1608.69,7,,,,,,,,1
1870,613,Contents,Fire,8/13/2024,35187,35187,16,Approved,Y,N,Contents,,,,,1413.98,85,,,,,,,,1
1871,1345,Contents,Water Damage,3/22/2024,10557,10557,20,Approved,N,Y,Contents,,,,,2237.83,48,,,,,,,,1
1872,947,Contents,Burglary,3/20/2024,7109,1649,84,Repudiated,Y,N,All Risk,,,,,656.38,26,,,,,,,,0.232
1873,1583,Motor,Theft & Hijacking,11/22/2023,45731,34486,87,Repudiated,Y,Y,All Risk,,,,,914.53,36,75,53,Y,Y,N,0,Driver meets policy requirements,0.7541
1874,426,All Risk,Travel Risk,11/19/2025,130272,130272,20,Approved,Y,N,Contents,,,,,998.37,53,,,,,,,,1
1875,1280,All Risk,Fire,6/19/2025,60935,60935,21,Approved,N,N,Building,,,,,1634.83,81,,,,,,,,1
1876,713,Motor,Fire & Explosion,8/10/2023,12377,12377,46,Approved,Y,N,All Risk,,,,,992.6,95,47,3,Y,Y,N,0,Driver meets policy requirements,1
1877,1941,Motor,Weather,9/11/2023,50834,50834,34,Approved,Y,Y,Contents,,,,,1547.16,63,54,27,Y,Y,N,0,Driver meets policy requirements,1
1878,1933,Building,Water Damage,6/14/2024,147876,147876,49,Approved,Y,N,All Risk,,,,,1487.02,93,,,,,,,,1
1879,106,All Risk,Theft,2/18/2024,85818,85818,51,Approved,N,Y,All Risk,,,,,2317.96,62,,,,,,,,1
1880,538,Building,Water Damage,4/20/2024,85228,24816,62,Pending,Y,Y,Building,,,,,1773.69,76,,,,,,,,0.2912
1881,767,Contents,Burglary,4/18/2023,41195,41195,41,Approved,Y,N,All Risk,,,,,857.5,81,,,,,,,,1
1882,776,Motor,Theft & Hijacking,4/1/2025,74626,74626,30,Approved,Y,N,All Risk,,,,,609.36,91,26,2,Y,Y,N,0,Driver meets policy requirements,1
1883,463,Motor,Accidental Damage,10/25/2024,142354,60583,85,Repudiated,Y,Y,All Risk,,,,,2266.33,33,62,37,Y,Y,N,0,Driver meets policy requirements,0.4256
1884,766,All Risk,Fire,9/17/2023,41019,39774,62,Repudiated,N,Y,All Risk,,,,,910.8,92,,,,,,,,0.9696
1885,248,Contents,Burglary,7/26/2023,125755,7147,63,Repudiated,Y,Y,Motor,Open Driver,37,Y,Private,2305.58,60,,,,,,,,0.0568
1886,381,Motor,Theft & Hijacking,1/26/2024,147226,0,58,Repudiated,N,N,Motor,Open Driver,26,N,Private,900.44,48,23,4,Y,N,N,0,Invalid driver licence,0
1887,1412,Motor,Accidental Damage,12/29/2023,147319,0,22,Repudiated,N,N,Motor,Open Driver,24,N,Private,621.59,71,20,0,Y,N,Y,2500,Invalid driver licence,0
1888,1809,Building,Fire,8/9/2023,149479,149479,15,Approved,Y,Y,Building,,,,,2235.76,87,,,,,,,,1
1889,558,Motor,Theft & Hijacking,12/25/2024,123078,120578,59,Approved with Additional Excess,Y,Y,Contents,,,,,1757.06,40,18,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9797
1890,273,Contents,Burglary,1/30/2025,39917,39917,46,Approved,Y,Y,Motor,Named Driver,53,N,Business,1758.36,78,,,,,,,,1
1891,204,Building,Fire,12/3/2023,110874,22011,65,Pending,N,Y,Building,,,,,2299.46,50,,,,,,,,0.1985
1892,397,All Risk,Theft,6/26/2024,78795,78795,29,Approved,N,N,Contents,,,,,395.5,73,,,,,,,,1
1893,1934,All Risk,Accidental Loss,9/17/2024,133473,116130,64,Pending,Y,Y,Building,,,,,1296.02,18,,,,,,,,0.8701
1894,293,Contents,Fire,11/1/2025,39441,39441,10,Approved,N,Y,Motor,Open Driver,34,N,Business,2353.31,27,,,,,,,,1
1895,1217,Contents,Accidental Damage,5/5/2023,135337,135337,53,Approved,N,N,All Risk,,,,,1415.11,16,,,,,,,,1
1896,131,All Risk,Accidental Loss,7/1/2025,71558,25808,62,Repudiated,N,Y,Contents,,,,,2079.22,85,,,,,,,,0.3607
1897,961,Building,Water Damage,3/19/2023,7286,3686,69,Repudiated,N,N,Building,,,,,376.07,10,,,,,,,,0.5059
1898,20,Building,Flood,4/28/2025,113002,113002,58,Approved,Y,N,Contents,,,,,518.3,9,,,,,,,,1
1899,383,All Risk,Travel Risk,6/10/2024,22697,22697,34,Approved,Y,N,Building,,,,,404.25,36,,,,,,,,1
1900,1753,All Risk,Fire,1/22/2025,8550,5045,62,Pending,N,N,Contents,,,,,896.21,45,,,,,,,,0.5901
1901,986,Contents,Malicious Damage,2/7/2023,138028,47466,75,Pending,N,Y,Building,,,,,2256.75,38,,,,,,,,0.3439
1902,1918,Building,Malicious Damage,9/18/2025,97975,76295,81,Repudiated,N,N,Contents,,,,,1629.65,87,,,,,,,,0.7787
1903,659,Building,Water Damage,10/13/2024,51709,51709,18,Approved,N,N,Motor,Open Driver,57,Y,Business,339.56,42,,,,,,,,1
1904,592,Building,Fire,8/16/2024,113894,113894,26,Approved,N,Y,Building,,,,,1551.64,17,,,,,,,,1
1905,87,Contents,Malicious Damage,2/5/2025,124197,18663,83,Repudiated,Y,Y,Building,,,,,1622.5,83,,,,,,,,0.1503
1906,1536,All Risk,Fire,3/27/2024,149647,149647,43,Approved,Y,Y,Motor,Open Driver,53,Y,Business,628.43,28,,,,,,,,1
1907,804,Motor,Glass Damage,2/4/2024,21149,21149,59,Approved,N,N,Contents,,,,,2380.08,47,55,2,Y,Y,N,0,Driver meets policy requirements,1
1908,751,All Risk,Accidental Loss,4/10/2023,17006,17006,26,Approved,Y,N,Contents,,,,,1507.11,34,,,,,,,,1
1909,993,Building,Malicious Damage,1/1/2025,116581,100511,64,Pending,Y,Y,Motor,Open Driver,26,N,Business,857.23,41,,,,,,,,0.8622
1910,1720,Motor,Accidental Damage,7/2/2024,27275,0,46,Repudiated,Y,Y,Motor,Named Driver,68,N,Private,2282.53,42,61,3,Y,N,N,0,Invalid driver licence,0
1911,1850,Motor,Glass Damage,2/7/2025,14538,14538,50,Approved,N,N,Building,,,,,1141.6,12,49,0,Y,Y,N,0,Driver meets policy requirements,1
1912,1862,All Risk,Accidental Loss,10/13/2025,36566,36566,37,Approved,N,N,Motor,Named Driver,51,N,Business,1580.8,34,,,,,,,,1
1913,1887,Motor,Fire & Explosion,9/28/2025,110617,110617,44,Approved,Y,N,All Risk,,,,,667.83,67,53,1,Y,Y,N,0,Driver meets policy requirements,1
1914,114,Building,Storm,1/19/2023,13704,2477,66,Pending,Y,Y,Building,,,,,1602.16,5,,,,,,,,0.1808
1915,620,Contents,Accidental Damage,9/15/2023,10148,10148,18,Approved,Y,Y,Building,,,,,1891.88,57,,,,,,,,1
1916,1801,Contents,Accidental Damage,1/8/2023,102483,102483,54,Approved,Y,Y,Motor,Open Driver,66,Y,Private,1533.17,50,,,,,,,,1
1917,1892,All Risk,Travel Risk,11/7/2024,79743,79743,26,Approved,N,Y,Building,,,,,2159.47,32,,,,,,,,1
1918,647,Contents,Malicious Damage,6/8/2024,39626,39626,50,Approved,Y,Y,All Risk,,,,,2169.03,79,,,,,,,,1
1919,317,Building,Water Damage,3/19/2025,5403,5403,25,Approved,Y,Y,All Risk,,,,,1644.17,11,,,,,,,,1
1920,1485,Contents,Malicious Damage,6/20/2023,55244,53560,80,Pending,N,Y,Contents,,,,,1024.65,7,,,,,,,,0.9695
1921,408,All Risk,Travel Risk,3/18/2023,119177,111125,74,Pending,N,Y,All Risk,,,,,1195.17,83,,,,,,,,0.9324
1922,1844,Contents,Burglary,9/22/2025,70943,70943,41,Approved,Y,N,Building,,,,,1097.95,37,,,,,,,,1
1923,1588,Contents,Accidental Damage,12/5/2023,47425,19103,95,Repudiated,N,N,All Risk,,,,,1138.79,87,,,,,,,,0.4028
1924,1174,Building,Malicious Damage,5/29/2024,129587,129587,53,Approved,Y,Y,All Risk,,,,,1879.89,55,,,,,,,,1
1925,1042,Contents,Malicious Damage,11/16/2025,7608,7608,52,Approved,Y,N,Building,,,,,733.85,83,,,,,,,,1
1926,12,Contents,Accidental Damage,10/15/2025,17149,17149,16,Approved,Y,N,Motor,Named Driver,23,Y,Private,2354.42,69,,,,,,,,1
1927,1306,Contents,Water Damage,11/16/2024,47997,5474,65,Repudiated,N,Y,Motor,Open Driver,48,N,Business,1963.02,76,,,,,,,,0.114
1928,1032,Building,Storm,10/13/2023,135127,44974,83,Repudiated,N,Y,Motor,Open Driver,50,N,Private,885.71,6,,,,,,,,0.3328
1929,962,Motor,Glass Damage,1/6/2024,21081,21081,48,Approved,N,N,All Risk,,,,,1080.34,69,65,11,Y,Y,N,0,Driver meets policy requirements,1
1930,1370,Building,Water Damage,11/19/2025,17280,7149,64,Repudiated,Y,Y,Motor,Open Driver,60,N,Private,1035.55,6,,,,,,,,0.4137
1931,1784,Building,Fire,5/30/2023,46349,46349,39,Approved,Y,Y,Building,,,,,641.9,61,,,,,,,,1
1932,99,All Risk,Theft,12/7/2023,129356,19893,92,Repudiated,N,Y,Building,,,,,2475.48,27,,,,,,,,0.1538
1933,1434,Motor,Theft & Hijacking,9/27/2025,98795,98795,32,Approved,Y,N,Building,,,,,2451.87,58,45,15,Y,Y,N,0,Driver meets policy requirements,1
1934,1742,Contents,Burglary,5/19/2023,38489,38489,40,Approved,Y,N,Motor,Named Driver,24,N,Business,2174.32,22,,,,,,,,1
1935,1558,Building,Water Damage,8/29/2025,37151,37151,42,Approved,Y,N,Motor,Named Driver,51,Y,Business,2085.65,87,,,,,,,,1
1936,458,Contents,Fire,6/21/2025,39929,6055,94,Repudiated,Y,Y,Motor,Open Driver,74,N,Private,347.7,12,,,,,,,,0.1516
1937,1395,All Risk,Travel Risk,11/20/2023,140895,139616,63,Pending,Y,N,All Risk,,,,,758.05,87,,,,,,,,0.9909
1938,1710,Motor,Accidental Damage,5/1/2025,116999,0,15,Repudiated,N,N,Motor,Open Driver,56,N,Business,2266.8,22,58,1,Y,N,N,0,Invalid driver licence,0
1939,1342,Contents,Burglary,11/30/2025,77428,22134,67,Repudiated,Y,Y,Contents,,,,,1407.49,86,,,,,,,,0.2859
1940,292,All Risk,Accidental Loss,9/2/2023,126925,29854,67,Pending,Y,Y,Building,,,,,1242.02,68,,,,,,,,0.2352
1941,1242,Building,Malicious Damage,3/31/2025,107673,107673,12,Approved,N,Y,All Risk,,,,,1170.07,75,,,,,,,,1
1942,54,Motor,Theft & Hijacking,1/2/2025,40747,0,91,Repudiated,Y,N,Motor,Open Driver,28,N,Private,1015.09,58,23,5,Y,N,N,0,Invalid driver licence,0
1943,62,All Risk,Fire,10/10/2025,135356,135356,28,Approved,Y,N,Contents,,,,,2187.42,64,,,,,,,,1
1944,241,Building,Storm,1/22/2025,117781,117781,33,Approved,N,N,Contents,,,,,2108.43,60,,,,,,,,1
1945,1348,Building,Storm,3/27/2024,31585,31585,11,Approved,N,N,Contents,,,,,507.95,87,,,,,,,,1
1946,1069,Motor,Theft & Hijacking,3/1/2025,116243,113743,35,Approved with Additional Excess,Y,N,Building,,,,,1912.62,6,22,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9785
1947,640,Motor,Fire & Explosion,8/31/2023,93114,90614,43,Approved with Additional Excess,Y,N,Motor,Named Driver,19,Y,Private,2290.57,54,21,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9732
